loan_amnt,funded_amnt,term,int_rate,installment,grade,sub_grade,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,total_rec_prncp,collections_12_mths_ex_med,mths_since_last_major_derog,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,il_util,total_rev_hi_lim,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,target,emp_length_anos,mths_since_last_delinq_missing,mths_since_last_record_missing,mths_since_recent_bc_dlq_missing,mths_since_recent_revol_delinq_missing,mths_since_last_major_derog_missing,emp_length_missing,era_pre_2012
12800.0,12800.0,60.0,17.1,318.81,c,c5,mortgage,92600.0,verified,2013-10-01,Fully Paid,debt_consolidation,17.56,1.0,1999-01-01,685.0,689.0,0.0,9.0,999.0,7.0,0.0,93018.0,86.9,21.0,f,12800.0,0.0,999.0,individual,,,,0.0,0.0,325260.0,,100000.0,1.0,46466.0,2644.0,94.2,0.0,0.0,166.0,179.0,9.0,9.0,4.0,9.0,999.0,,999.0,0.0,4.0,6.0,4.0,8.0,6.0,6.0,11.0,6.0,7.0,0.0,0.0,0.0,1.0,95.0,100.0,0.0,0.0,372000.0,93018.0,45500.0,0.0,0,10.0,0,1,1,1,1,0,0
6000.0,6000.0,36.0,10.99,196.41,b,b4,own,35000.0,verified,2015-10-01,Charged Off,debt_consolidation,31.34,0.0,2008-11-01,660.0,664.0,2.0,999.0,999.0,14.0,0.0,14541.0,78.0,15.0,w,284.22,0.0,71.0,individual,,,,0.0,0.0,170047.0,,18720.0,6.0,12146.0,4240.0,89.0,0.0,0.0,46.0,82.0,14.0,4.0,1.0,30.0,999.0,5.0,999.0,0.0,3.0,5.0,3.0,3.0,8.0,5.0,6.0,5.0,14.0,,0.0,0.0,1.0,100.0,66.7,0.0,0.0,172362.0,63352.0,12720.0,46500.0,1,5.0,1,1,1,1,0,0,0
18000.0,18000.0,36.0,10.49,584.96,b,b3,own,45000.0,source verified,2015-01-01,Fully Paid,debt_consolidation,36.0,2.0,1986-12-01,670.0,674.0,0.0,6.0,999.0,9.0,0.0,31521.0,64.1,17.0,f,18000.0,0.0,999.0,individual,,,,0.0,0.0,52131.0,,49200.0,2.0,8689.0,11166.0,73.6,0.0,0.0,246.0,337.0,13.0,13.0,0.0,13.0,6.0,13.0,6.0,0.0,3.0,4.0,4.0,5.0,3.0,8.0,14.0,4.0,9.0,0.0,0.0,0.0,0.0,82.4,25.0,0.0,0.0,72843.0,52131.0,42300.0,23643.0,0,10.0,0,1,0,0,1,0,0
7000.0,7000.0,36.0,13.99,239.21,c,c1,mortgage,120000.0,not verified,2012-05-01,Charged Off,home_improvement,22.0,1.0,1985-02-01,670.0,674.0,0.0,7.0,999.0,16.0,0.0,43162.0,84.5,25.0,f,3918.31,0.0,999.0,individual,,,,0.0,-1.0,-1.0,,-1.0,4.0,-1.0,4261.0,90.8,0.0,0.0,,-1.0,-1.0,-1.0,2.0,68.0,999.0,23.0,7.0,-1.0,-1.0,-1.0,,-1.0,-1.0,-1.0,-1.0,-1.0,,,-1.0,-1.0,-1.0,-1.0,100.0,0.0,0.0,-1.0,82183.0,46285.0,-1.0,1,10.0,0,1,1,0,1,0,1
7200.0,7200.0,36.0,6.39,220.32,a,a2,mortgage,52000.0,not verified,2015-03-01,Fully Paid,debt_consolidation,21.67,0.0,1990-04-01,715.0,719.0,1.0,64.0,999.0,9.0,0.0,7521.0,31.9,21.0,f,7200.0,0.0,64.0,individual,,,,0.0,0.0,175862.0,,23600.0,1.0,21983.0,12779.0,37.0,0.0,0.0,138.0,299.0,93.0,22.0,2.0,93.0,999.0,4.0,999.0,1.0,2.0,2.0,3.0,5.0,9.0,5.0,10.0,2.0,9.0,0.0,0.0,0.0,0.0,95.2,0.0,0.0,0.0,231284.0,30920.0,20300.0,54800.0,0,6.0,0,1,1,1,0,0,0
5175.0,5175.0,36.0,17.86,186.73,d,d5,rent,48000.0,source verified,2015-02-01,Fully Paid,debt_consolidation,9.48,0.0,1972-12-01,705.0,709.0,0.0,999.0,999.0,4.0,0.0,9349.0,98.4,5.0,f,5175.0,0.0,999.0,individual,,,,0.0,0.0,13081.0,,9500.0,2.0,4360.0,151.0,98.4,0.0,0.0,17.0,505.0,10.0,10.0,0.0,10.0,999.0,11.0,999.0,0.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,2.0,4.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,16262.0,13081.0,9500.0,6762.0,0,-1.0,1,1,1,1,1,1,0
24000.0,24000.0,36.0,7.26,743.91,a,a4,rent,108000.0,verified,2015-11-01,Fully Paid,debt_consolidation,23.9,0.0,1999-09-01,700.0,704.0,1.0,999.0,999.0,9.0,0.0,41663.0,79.2,14.0,w,24000.0,0.0,999.0,individual,,,,0.0,0.0,63989.0,,52600.0,3.0,7110.0,8901.0,82.3,0.0,0.0,90.0,194.0,1.0,1.0,0.0,19.0,999.0,1.0,999.0,0.0,5.0,6.0,6.0,8.0,3.0,7.0,11.0,6.0,9.0,0.0,0.0,0.0,1.0,100.0,66.7,0.0,0.0,101600.0,63989.0,50300.0,49000.0,0,2.0,1,1,1,1,1,0,0
8300.0,8300.0,36.0,7.12,256.74,a,a3,rent,92000.0,source verified,2014-10-01,Fully Paid,debt_consolidation,7.21,0.0,2007-12-01,675.0,679.0,0.0,999.0,999.0,14.0,0.0,5186.0,47.1,24.0,w,8300.0,0.0,999.0,individual,,,,0.0,208.0,29071.0,,11000.0,7.0,2077.0,4525.0,52.4,0.0,0.0,81.0,61.0,7.0,7.0,0.0,7.0,999.0,6.0,999.0,0.0,2.0,3.0,4.0,4.0,16.0,6.0,8.0,3.0,14.0,0.0,0.0,0.0,1.0,100.0,25.0,0.0,0.0,41000.0,29071.0,9500.0,30000.0,0,2.0,1,1,1,1,1,0,0
1400.0,1400.0,36.0,16.29,49.43,d,d2,rent,24000.0,not verified,2014-10-01,Fully Paid,debt_consolidation,10.2,0.0,2007-05-01,660.0,664.0,3.0,47.0,102.0,11.0,1.0,1582.0,36.8,14.0,f,1400.0,0.0,47.0,individual,,,,0.0,455.0,54880.0,,4300.0,5.0,4989.0,17.0,95.7,0.0,0.0,88.0,23.0,9.0,9.0,0.0,9.0,999.0,0.0,999.0,6.0,1.0,4.0,1.0,1.0,9.0,5.0,5.0,4.0,11.0,0.0,0.0,0.0,3.0,57.1,100.0,0.0,1.0,43745.0,54880.0,400.0,39445.0,0,1.0,0,0,1,1,0,0,0
30000.0,30000.0,36.0,10.99,982.02,b,b4,mortgage,140000.0,verified,2015-08-01,Fully Paid,credit_card,18.6,0.0,2007-07-01,715.0,719.0,1.0,999.0,999.0,16.0,0.0,23652.0,58.5,20.0,w,30000.0,0.0,999.0,individual,,,,0.0,0.0,147153.0,,40400.0,7.0,9197.0,16748.0,58.5,0.0,0.0,37.0,96.0,16.0,16.0,2.0,16.0,999.0,0.0,999.0,0.0,11.0,11.0,12.0,14.0,3.0,12.0,14.0,11.0,16.0,0.0,0.0,0.0,0.0,100.0,16.7,0.0,0.0,197556.0,60057.0,40400.0,42859.0,0,10.0,1,1,1,1,1,0,0
7700.0,7700.0,36.0,11.99,255.72,b,b3,rent,70000.0,source verified,2014-04-01,Charged Off,credit_card,12.65,1.0,2004-10-01,670.0,674.0,3.0,11.0,999.0,8.0,0.0,9843.0,80.6,21.0,f,1289.63,0.0,49.0,individual,,,,0.0,0.0,26540.0,,12000.0,4.0,3791.0,552.0,95.9,0.0,0.0,94.0,114.0,5.0,5.0,0.0,5.0,11.0,1.0,11.0,3.0,3.0,4.0,3.0,10.0,3.0,6.0,17.0,4.0,8.0,0.0,0.0,0.0,1.0,81.2,100.0,0.0,0.0,42602.0,26540.0,6400.0,23555.0,1,5.0,0,1,0,0,0,0,0
6000.0,6000.0,36.0,12.99,202.14,c,c1,rent,71000.0,not verified,2014-07-01,Fully Paid,other,21.67,0.0,2001-10-01,705.0,709.0,1.0,999.0,999.0,8.0,0.0,31654.0,86.7,22.0,w,6000.0,0.0,999.0,individual,,,,0.0,0.0,117348.0,,36500.0,4.0,14669.0,1977.0,93.9,0.0,0.0,123.0,153.0,5.0,5.0,0.0,92.0,999.0,3.0,999.0,0.0,3.0,4.0,3.0,4.0,17.0,4.0,5.0,4.0,8.0,0.0,0.0,0.0,1.0,100.0,66.7,0.0,0.0,128275.0,117348.0,32500.0,91775.0,0,2.0,1,1,1,1,1,0,0
5000.0,5000.0,36.0,9.49,160.15,b,b2,mortgage,54000.0,source verified,2015-01-01,Fully Paid,home_improvement,18.6,0.0,2003-06-01,680.0,684.0,0.0,59.0,999.0,8.0,0.0,6677.0,57.1,16.0,f,5000.0,0.0,999.0,individual,,,,0.0,0.0,291904.0,,11700.0,3.0,36488.0,524.0,87.5,0.0,0.0,121.0,139.0,11.0,11.0,3.0,44.0,999.0,7.0,59.0,0.0,3.0,5.0,3.0,3.0,5.0,5.0,8.0,5.0,8.0,0.0,0.0,0.0,3.0,87.5,66.7,0.0,0.0,323238.0,15277.0,4200.0,25759.0,0,3.0,0,1,1,0,1,0,0
4325.0,4325.0,36.0,11.99,143.64,c,c1,own,90000.0,not verified,2015-12-01,Fully Paid,major_purchase,16.96,1.0,1997-08-01,730.0,734.0,1.0,18.0,113.0,17.0,1.0,15676.0,37.8,23.0,w,4325.0,0.0,999.0,individual,,,,0.0,0.0,191071.0,59.0,41500.0,6.0,11942.0,20272.0,36.6,0.0,0.0,52.0,220.0,2.0,2.0,3.0,2.0,999.0,3.0,999.0,0.0,10.0,13.0,10.0,13.0,4.0,13.0,16.0,13.0,16.0,0.0,0.0,0.0,5.0,95.5,0.0,1.0,0.0,248651.0,40221.0,32000.0,41299.0,0,10.0,0,0,1,1,1,0,0
8000.0,8000.0,36.0,15.61,279.72,d,d1,rent,30000.0,source verified,2015-03-01,Fully Paid,debt_consolidation,29.08,0.0,2003-09-01,665.0,669.0,4.0,999.0,53.0,5.0,1.0,4694.0,43.1,22.0,w,8000.0,0.0,999.0,individual,,,,0.0,0.0,29792.0,,10900.0,5.0,5958.0,6.0,98.8,0.0,0.0,123.0,137.0,7.0,7.0,4.0,17.0,999.0,1.0,999.0,0.0,1.0,3.0,1.0,4.0,4.0,4.0,14.0,3.0,5.0,0.0,0.0,0.0,3.0,100.0,100.0,1.0,0.0,39370.0,29792.0,500.0,28470.0,0,2.0,1,0,1,1,1,0,0
12000.0,12000.0,36.0,14.33,412.06,c,c2,rent,63500.0,not verified,2013-09-01,Fully Paid,debt_consolidation,19.18,1.0,1998-12-01,675.0,679.0,0.0,19.0,999.0,11.0,0.0,10250.0,91.5,25.0,f,12000.0,0.0,35.0,individual,,,,0.0,0.0,41548.0,,11200.0,0.0,4155.0,67.0,99.3,0.0,0.0,141.0,179.0,63.0,38.0,0.0,82.0,999.0,8.0,37.0,3.0,2.0,4.0,3.0,8.0,12.0,5.0,12.0,4.0,11.0,0.0,0.0,0.0,0.0,75.0,100.0,0.0,0.0,73028.0,41548.0,9200.0,61828.0,0,1.0,0,1,1,0,0,0,0
30000.0,30000.0,36.0,7.89,938.57,a,a5,rent,250000.0,source verified,2015-08-01,Fully Paid,home_improvement,1.68,0.0,1986-12-01,720.0,724.0,0.0,60.0,999.0,9.0,0.0,14403.0,31.0,22.0,w,30000.0,0.0,60.0,individual,,,,0.0,0.0,226920.0,,46500.0,1.0,32417.0,30028.0,32.2,0.0,0.0,80.0,344.0,7.0,7.0,4.0,29.0,999.0,,60.0,2.0,2.0,3.0,5.0,10.0,2.0,8.0,16.0,3.0,9.0,0.0,0.0,0.0,1.0,90.9,0.0,0.0,0.0,321225.0,14403.0,44300.0,0.0,0,2.0,0,1,1,0,0,0,0
10000.0,10000.0,36.0,8.39,315.17,a,a5,mortgage,66310.0,not verified,2014-08-01,Fully Paid,vacation,29.72,0.0,2003-01-01,715.0,719.0,0.0,35.0,999.0,23.0,0.0,18849.0,35.6,61.0,f,10000.0,0.0,999.0,individual,,,,0.0,0.0,329380.0,,53000.0,5.0,14972.0,18258.0,39.1,0.0,0.0,134.0,139.0,3.0,3.0,1.0,3.0,45.0,18.0,45.0,0.0,4.0,8.0,5.0,10.0,41.0,12.0,19.0,8.0,23.0,0.0,0.0,0.0,2.0,95.9,20.0,0.0,0.0,365470.0,251398.0,30000.0,232049.0,0,2.0,0,1,0,0,1,0,0
3500.0,3500.0,36.0,12.69,117.41,c,c2,mortgage,90000.0,not verified,2015-06-01,Charged Off,debt_consolidation,16.29,0.0,1999-04-01,665.0,669.0,0.0,41.0,59.0,8.0,1.0,12337.0,59.6,14.0,w,410.58,0.0,999.0,individual,,,,0.0,4957.0,106036.0,,20700.0,7.0,13255.0,5511.0,67.2,0.0,0.0,119.0,31.0,7.0,7.0,2.0,7.0,999.0,,999.0,0.0,2.0,3.0,2.0,3.0,7.0,4.0,5.0,3.0,8.0,0.0,0.0,0.0,2.0,92.9,0.0,0.0,1.0,142241.0,39124.0,16800.0,33084.0,1,10.0,0,0,1,1,1,0,0
20350.0,20350.0,36.0,16.99,725.44,d,d1,mortgage,51000.0,verified,2014-02-01,Fully Paid,home_improvement,14.12,2.0,1996-09-01,695.0,699.0,2.0,21.0,999.0,7.0,0.0,14742.0,71.9,27.0,f,20350.0,0.0,21.0,individual,,,,0.0,5715.0,101686.0,,20500.0,3.0,14527.0,1358.0,91.6,0.0,0.0,132.0,209.0,2.0,2.0,3.0,66.0,21.0,1.0,21.0,1.0,3.0,3.0,3.0,5.0,11.0,5.0,13.0,3.0,7.0,0.0,0.0,1.0,3.0,92.6,33.3,0.0,0.0,116500.0,21490.0,16100.0,8000.0,0,10.0,0,1,0,0,0,0,0
25000.0,25000.0,36.0,5.32,752.87,a,a1,mortgage,158000.0,source verified,2015-07-01,Fully Paid,debt_consolidation,16.55,0.0,2000-04-01,710.0,714.0,0.0,59.0,999.0,21.0,0.0,35764.0,65.9,45.0,f,25000.0,0.0,60.0,individual,,,,0.0,0.0,495260.0,,54300.0,9.0,24763.0,1452.0,94.6,0.0,0.0,145.0,182.0,7.0,7.0,4.0,14.0,59.0,0.0,59.0,2.0,4.0,10.0,4.0,11.0,9.0,15.0,31.0,10.0,21.0,0.0,0.0,0.0,2.0,95.6,75.0,0.0,0.0,575998.0,107269.0,26900.0,97730.0,0,7.0,0,1,0,0,0,0,0
12125.0,12125.0,36.0,14.65,418.25,c,c5,mortgage,32208.0,not verified,2015-09-01,Charged Off,credit_card,31.37,0.0,1999-08-01,705.0,709.0,1.0,76.0,999.0,10.0,0.0,11219.0,48.4,22.0,w,3160.72,0.0,76.0,individual,,,,0.0,0.0,134311.0,,23200.0,4.0,14923.0,9532.0,51.9,0.0,0.0,173.0,193.0,0.0,0.0,2.0,8.0,999.0,0.0,76.0,1.0,4.0,5.0,4.0,5.0,8.0,7.0,12.0,5.0,10.0,0.0,0.0,0.0,3.0,95.5,0.0,0.0,0.0,164123.0,33725.0,19800.0,38876.0,1,-1.0,0,1,1,0,0,1,0
15000.0,15000.0,36.0,16.2,528.84,c,c4,mortgage,120000.0,not verified,2013-10-01,Fully Paid,debt_consolidation,5.9,0.0,2003-01-01,670.0,674.0,3.0,999.0,103.0,18.0,1.0,11476.0,39.3,25.0,w,15000.0,0.0,999.0,individual,,,,0.0,0.0,252023.0,,29200.0,11.0,14825.0,11036.0,31.0,0.0,0.0,84.0,130.0,2.0,2.0,1.0,6.0,999.0,2.0,999.0,0.0,3.0,11.0,6.0,9.0,2.0,16.0,22.0,11.0,18.0,0.0,0.0,0.0,5.0,100.0,33.3,1.0,0.0,273393.0,13623.0,16000.0,5793.0,0,3.0,1,0,1,1,1,0,0
6000.0,6000.0,36.0,17.86,216.5,d,d5,rent,100000.0,verified,2015-07-01,Fully Paid,vacation,39.16,1.0,1986-09-01,670.0,674.0,1.0,22.0,999.0,15.0,0.0,40222.0,84.0,36.0,w,6000.0,0.0,999.0,individual,,,,0.0,0.0,95633.0,,48160.0,7.0,6375.0,7667.0,100.0,0.0,0.0,115.0,345.0,2.0,2.0,0.0,16.0,999.0,2.0,22.0,0.0,3.0,11.0,7.0,7.0,15.0,11.0,21.0,12.0,15.0,,0.0,0.0,1.0,94.0,100.0,0.0,0.0,130063.0,96979.0,23000.0,81903.0,0,10.0,0,1,1,0,1,0,0
28000.0,28000.0,36.0,9.99,903.35,b,b3,mortgage,125000.0,source verified,2015-06-01,Charged Off,credit_card,38.2,0.0,1998-04-01,675.0,679.0,1.0,999.0,999.0,37.0,0.0,106977.0,79.8,59.0,w,4810.57,0.0,999.0,individual,,,,0.0,87.0,406865.0,,134100.0,6.0,11625.0,7382.0,91.1,0.0,0.0,132.0,205.0,6.0,6.0,8.0,18.0,999.0,1.0,999.0,0.0,17.0,30.0,17.0,22.0,7.0,34.0,43.0,30.0,37.0,0.0,0.0,0.0,1.0,100.0,82.4,0.0,0.0,471440.0,110506.0,83400.0,25040.0,1,10.0,1,1,1,1,1,0,0
11325.0,11325.0,60.0,15.22,270.74,c,c3,rent,50000.0,verified,2013-09-01,Fully Paid,debt_consolidation,17.98,0.0,2001-01-01,720.0,724.0,1.0,56.0,116.0,12.0,1.0,6520.0,22.9,16.0,f,11325.0,0.0,999.0,individual,,,,0.0,0.0,20268.0,,30500.0,3.0,1689.0,17023.0,30.1,0.0,0.0,91.0,154.0,3.0,3.0,0.0,3.0,999.0,2.0,999.0,0.0,3.0,4.0,6.0,8.0,3.0,11.0,13.0,4.0,12.0,0.0,0.0,0.0,2.0,93.0,0.0,1.0,0.0,46500.0,20268.0,23500.0,16000.0,0,10.0,0,0,1,1,1,0,0
12300.0,12300.0,36.0,12.12,409.25,b,b3,mortgage,54192.0,verified,2013-02-01,Fully Paid,home_improvement,20.19,0.0,2001-10-01,700.0,704.0,1.0,999.0,63.0,16.0,5.0,6848.0,42.3,22.0,f,12300.0,0.0,999.0,individual,,,,0.0,0.0,309085.0,,16200.0,6.0,19318.0,6622.0,47.9,0.0,0.0,123.0,138.0,4.0,3.0,2.0,4.0,999.0,5.0,999.0,0.0,8.0,9.0,8.0,11.0,6.0,11.0,14.0,9.0,16.0,0.0,0.0,0.0,4.0,100.0,25.0,1.0,4.0,334916.0,32562.0,12700.0,35970.0,0,-1.0,1,0,1,1,1,1,0
20000.0,20000.0,36.0,12.12,665.44,b,b3,mortgage,80000.0,not verified,2012-05-01,Fully Paid,credit_card,15.35,0.0,2000-05-01,710.0,714.0,0.0,70.0,999.0,15.0,0.0,11021.0,64.8,27.0,f,20000.0,0.0,999.0,individual,,,,0.0,-1.0,-1.0,,-1.0,3.0,-1.0,2479.0,81.6,0.0,0.0,,-1.0,-1.0,-1.0,4.0,13.0,999.0,13.0,70.0,-1.0,-1.0,-1.0,,-1.0,-1.0,-1.0,-1.0,-1.0,,,-1.0,-1.0,-1.0,-1.0,75.0,0.0,0.0,-1.0,41838.0,13500.0,-1.0,0,4.0,0,1,1,0,1,0,1
6300.0,6300.0,36.0,12.99,212.25,c,c1,mortgage,150000.0,not verified,2014-10-01,Fully Paid,vacation,17.68,0.0,1990-07-01,715.0,719.0,0.0,999.0,999.0,12.0,0.0,62664.0,95.5,18.0,f,6300.0,0.0,999.0,individual,,,,0.0,0.0,284990.0,,74300.0,3.0,25908.0,8971.0,99.3,0.0,0.0,64.0,290.0,19.0,2.0,3.0,39.0,999.0,14.0,999.0,0.0,3.0,6.0,4.0,4.0,4.0,9.0,11.0,6.0,12.0,0.0,0.0,0.0,1.0,100.0,66.7,0.0,0.0,338467.0,87488.0,48100.0,28000.0,0,2.0,1,1,1,1,1,0,0
1500.0,1500.0,36.0,19.22,55.16,d,d4,rent,54500.0,not verified,2013-12-01,Charged Off,debt_consolidation,27.86,0.0,1996-05-01,705.0,709.0,0.0,999.0,999.0,12.0,0.0,35751.0,88.1,18.0,f,194.24,0.0,999.0,individual,,,,0.0,0.0,42632.0,,40600.0,2.0,4263.0,378.0,98.8,0.0,0.0,52.0,211.0,14.0,14.0,0.0,14.0,999.0,,999.0,0.0,4.0,6.0,5.0,10.0,3.0,10.0,15.0,6.0,12.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,54175.0,42632.0,31200.0,13575.0,1,10.0,1,1,1,1,1,0,0
5400.0,5400.0,36.0,8.39,170.19,a,a5,mortgage,60000.0,verified,2014-05-01,Fully Paid,credit_card,15.46,0.0,1991-06-01,720.0,724.0,3.0,999.0,84.0,14.0,1.0,9320.0,36.7,32.0,f,5400.0,0.0,999.0,individual,,,,0.0,0.0,184477.0,,25400.0,8.0,14191.0,11731.0,41.3,0.0,0.0,108.0,274.0,6.0,6.0,5.0,6.0,999.0,6.0,999.0,0.0,5.0,6.0,8.0,19.0,5.0,11.0,22.0,6.0,14.0,0.0,0.0,0.0,5.0,100.0,0.0,1.0,0.0,218354.0,17865.0,20000.0,24100.0,0,9.0,1,0,1,1,1,0,0
35000.0,35000.0,36.0,14.49,1204.57,c,c4,mortgage,163000.0,verified,2014-08-01,Fully Paid,debt_consolidation,16.65,2.0,1982-09-01,675.0,679.0,0.0,12.0,999.0,19.0,0.0,42861.0,78.2,37.0,f,35000.0,0.0,999.0,individual,,,,0.0,0.0,321716.0,,54800.0,5.0,16932.0,1604.0,95.4,0.0,0.0,179.0,383.0,10.0,10.0,3.0,89.0,999.0,8.0,12.0,0.0,6.0,11.0,6.0,8.0,15.0,14.0,18.0,11.0,19.0,0.0,0.0,0.0,2.0,94.6,100.0,0.0,0.0,371355.0,61855.0,34700.0,38254.0,0,9.0,0,1,1,0,1,0,0
28000.0,28000.0,60.0,22.95,788.53,f,f1,mortgage,225000.0,source verified,2013-02-01,Fully Paid,other,13.84,2.0,1999-07-01,690.0,694.0,0.0,15.0,999.0,12.0,0.0,13435.0,43.6,53.0,f,28000.0,0.0,15.0,individual,,,,0.0,0.0,607672.0,,30800.0,2.0,50639.0,142.0,98.1,0.0,0.0,151.0,165.0,11.0,1.0,5.0,132.0,46.0,7.0,46.0,3.0,1.0,4.0,1.0,10.0,28.0,6.0,19.0,4.0,12.0,0.0,0.0,1.0,2.0,86.0,100.0,0.0,0.0,665632.0,149414.0,7500.0,108575.0,0,10.0,0,1,0,0,0,0,0
12000.0,12000.0,36.0,13.33,406.24,c,c3,rent,65000.0,verified,2015-10-01,Fully Paid,debt_consolidation,1.83,1.0,1999-05-01,675.0,679.0,2.0,2.0,118.0,8.0,1.0,8600.0,32.5,18.0,w,12000.0,0.0,999.0,individual,,,,1.0,0.0,105097.0,,26500.0,4.0,15014.0,5100.0,62.8,0.0,1701.0,132.0,197.0,6.0,6.0,4.0,13.0,999.0,3.0,999.0,0.0,3.0,3.0,3.0,5.0,4.0,7.0,10.0,3.0,7.0,0.0,0.0,0.0,1.0,94.4,33.3,1.0,0.0,126640.0,8600.0,13700.0,0.0,0,0.0,0,0,1,1,1,0,0
12000.0,12000.0,36.0,7.9,375.49,a,a4,own,45000.0,not verified,2014-03-01,Charged Off,credit_card,29.65,0.0,2001-03-01,715.0,719.0,1.0,999.0,999.0,10.0,0.0,18479.0,44.3,21.0,f,10888.48,0.0,999.0,individual,,,,0.0,57.0,53648.0,,41700.0,4.0,5365.0,21821.0,45.9,0.0,0.0,143.0,156.0,13.0,5.0,2.0,13.0,999.0,5.0,999.0,0.0,6.0,6.0,6.0,11.0,4.0,8.0,15.0,6.0,10.0,0.0,0.0,0.0,1.0,100.0,16.7,0.0,0.0,82918.0,53648.0,40300.0,41218.0,1,3.0,1,1,1,1,1,0,0
14800.0,14800.0,36.0,8.18,465.01,b,b1,rent,135000.0,not verified,2015-07-01,Fully Paid,credit_card,6.36,0.0,1998-11-01,670.0,674.0,0.0,51.0,999.0,6.0,0.0,7021.0,83.6,13.0,f,14800.0,0.0,999.0,individual,,,,0.0,0.0,15421.0,,8400.0,1.0,3084.0,687.0,87.5,0.0,0.0,140.0,200.0,28.0,17.0,3.0,122.0,999.0,17.0,51.0,0.0,2.0,4.0,2.0,3.0,4.0,5.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,84.6,100.0,0.0,0.0,22800.0,15421.0,5500.0,14400.0,0,0.0,0,1,1,0,1,0,0
8400.0,8400.0,36.0,12.99,282.99,c,c2,rent,57000.0,not verified,2015-01-01,Fully Paid,debt_consolidation,19.31,0.0,2000-02-01,680.0,684.0,0.0,39.0,999.0,7.0,0.0,6316.0,45.8,20.0,f,8400.0,0.0,39.0,individual,,,,0.0,175.0,25274.0,,13800.0,5.0,4212.0,735.0,89.2,0.0,0.0,120.0,178.0,11.0,4.0,2.0,11.0,999.0,7.0,39.0,2.0,2.0,3.0,3.0,8.0,4.0,5.0,14.0,3.0,7.0,0.0,0.0,0.0,2.0,90.0,100.0,0.0,0.0,41512.0,25274.0,6800.0,27712.0,0,8.0,0,1,1,0,0,0,0
1800.0,1800.0,36.0,15.61,62.94,d,d1,mortgage,70000.0,source verified,2015-10-01,Fully Paid,other,11.3,0.0,2004-08-01,690.0,694.0,0.0,56.0,999.0,7.0,0.0,4604.0,36.5,14.0,w,1800.0,0.0,999.0,individual,,,,0.0,280.0,75972.0,,12600.0,5.0,10853.0,213.0,92.9,0.0,0.0,123.0,65.0,21.0,4.0,2.0,53.0,999.0,3.0,999.0,0.0,1.0,2.0,1.0,2.0,8.0,3.0,4.0,2.0,7.0,0.0,0.0,0.0,4.0,92.9,100.0,0.0,0.0,92339.0,27697.0,3000.0,24339.0,0,4.0,0,1,1,1,1,0,0
16950.0,16950.0,60.0,22.95,477.35,f,f1,mortgage,43000.0,verified,2013-02-01,Fully Paid,small_business,14.34,0.0,1997-09-01,700.0,704.0,0.0,999.0,999.0,7.0,0.0,9399.0,94.0,10.0,f,16950.0,0.0,999.0,individual,,,,0.0,0.0,15688.0,,10000.0,1.0,2241.0,291.0,96.9,0.0,0.0,54.0,187.0,24.0,24.0,0.0,24.0,999.0,,999.0,0.0,5.0,6.0,5.0,6.0,3.0,6.0,7.0,6.0,7.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,20000.0,15688.0,9400.0,10000.0,0,4.0,1,1,1,1,1,0,0
8450.0,8450.0,36.0,5.99,257.03,a,a2,rent,30000.0,not verified,2011-05-01,Fully Paid,debt_consolidation,23.2,0.0,2002-09-01,755.0,759.0,0.0,999.0,999.0,7.0,0.0,9004.0,28.2,14.0,f,8450.0,0.0,999.0,individual,,,,0.0,-1.0,-1.0,,-1.0,,-1.0,,,0.0,0.0,,-1.0,-1.0,-1.0,,,999.0,,999.0,-1.0,-1.0,-1.0,,-1.0,-1.0,-1.0,-1.0,-1.0,,,-1.0,-1.0,-1.0,-1.0,,0.0,0.0,-1.0,,,-1.0,0,7.0,1,1,1,1,1,0,1
